Facture N°,Date,Bénéficiaire,Article,Libellé article,Référence,Qté,PU net HT,Total HT,Total TTC,Rem.HT,Rem.%,Code TVA,Px revient HT,Famille
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,239.0,COMPRESSE STERILE NON TISSE 10 SACHETS X2  7.5X7.5CM C/40,175430.0,20.0,0.6,12.0,14.4,0.0,0.0,2.0,0.28,402.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,239.0,COMPRESSE STERILE NON TISSE 10 SACHETS X2  7.5X7.5CM C/40,175430.0,20.0,0.6,12.0,14.4,0.0,0.0,2.0,0.28,402.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,281.0,COMPRESSE STERILE NON TISSE 10 SACHETS X2 10X10CM C/40,175433.0,20.0,0.72,14.4,17.28,0.0,0.0,2.0,0.42,402.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,243.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  7.5X7.5CM C/6,175432.0,12.0,1.8,21.6,25.92,0.0,0.0,2.0,1.15,402.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,243.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  7.5X7.5CM C/6,175432.0,24.0,1.8,43.2,51.84,0.0,0.0,2.0,1.15,402.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,245.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  10X10CM C/6,175435.0,36.0,2.5,90.0,108.0,0.0,0.0,2.0,1.76,402.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,245.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  10X10CM C/6,175435.0,36.0,2.5,90.0,108.0,0.0,0.0,2.0,1.76,402.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,250.0,BANDE EXTENSIBLE 4MX7CM C/40,135165.0,40.0,0.2,8.0,9.6,0.0,0.0,2.0,0.0633,403.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,251.0,BANDE EXTENSIBLE 4MX10CM C/30,135166.0,30.0,0.3,9.0,10.8,0.0,0.0,2.0,0.0853,403.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,248.0,BANDE CREPE COTON 4MX10CM C/30,135157.0,30.0,0.6,18.0,21.6,0.0,0.0,2.0,0.403,403.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,465.0,BANDE DE CONTENTION COHÈSIVE 7 X 3CM CHAIR C/10,135245.0,10.0,3.5,35.0,42.0,0.0,0.0,2.0,2.63,403.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,257.0,PANSEMENTS ADHESIFS STERILES EUROPLAIE 5X7CM B/5 C/40,135285Z,10.0,0.5,5.0,6.0,0.0,0.0,2.0,0.27,405.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,258.0,PANSEMENTS ADHESIFS STERILES EUROPLAIE 8X10CM B/5 C/40,135286Z,10.0,0.99,9.9,11.88,0.0,0.0,2.0,0.39,405.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,259.0,PANSEMENTS ADHESIFS STERILES EUROPLAIE 10X15CM B/5 C/20,135287Z,10.0,2.2,22.0,26.4,0.0,0.0,2.0,0.57,405.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,456.0,PANSEMENTS ADHESIFS TRANSPARENTS STERILES EUROFILM 5X7CM B/5 C/40,135270.0,10.0,1.2,12.0,14.4,0.0,0.0,2.0,0.65,405.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,313.0,PANSEMENTS ADHESIFS STERILES EUROPLAIE 10X20CM B/5 C/20,135288Z,10.0,2.8,28.0,33.6,0.0,0.0,2.0,0.72,405.0
20278.0,2025-12-31 00:00:00,PHARMACIE DESRUELLES - 952,457.0,PANSEMENTS ADHESIFS TRANSPARENTS STERILES EUROFILM 9X10 CM B/5 C/40,135271.0,10.0,1.99,19.9,23.88,0.0,0.0,2.0,0.95,405.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,92.0,FORFAIT LIVRAISON VPH,FLVPH,1.0,20.0,20.0,24.0,0.0,50.0,2.0,0.0,103.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,92.0,FORFAIT LIVRAISON VPH,FLVPH,1.0,20.0,20.0,24.0,0.0,50.0,2.0,0.0,103.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1340.0,URINAL HOMME 1L AVEC BOUCHON ECO SANS LATEX,ART02050088000000,1.0,4.2,4.2,5.04,0.0,0.0,2.0,2.35,104.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1321.0,COUSSIN BOUEE A AIR DIAM 45CM,COUB45,-1.0,13.9,-13.9,-16.68,0.0,0.0,2.0,5.49,202.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1321.0,COUSSIN BOUEE A AIR DIAM 45CM,COUB45,1.0,13.9,13.9,16.68,0.0,0.0,2.0,5.49,202.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1363.0,COUSSIN VISCO MOUSSE C II 43X43,410702.0,1.0,37.5,37.5,45.0,0.0,0.0,2.0,25.5,202.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1363.0,COUSSIN VISCO MOUSSE C II 43X43,410702.0,2.0,37.5,75.0,90.0,0.0,0.0,2.0,25.5,202.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1363.0,COUSSIN VISCO MOUSSE C II 43X43,410702.0,3.0,34.9,104.7,125.64,0.0,0.0,2.0,25.5,202.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,90.0,REPOSE JAMBE FAUTEUIL ROULANT / D,M22040001,1.0,79.2,79.2,83.56,0.0,20.0,1.0,75.9,203.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,33.0,FAUTEUIL ROULANT DOSSIER INCLINABLE T42 DRIVE,M12302000-42NOIBRO,1.0,250.0,250.0,263.75,0.0,0.0,1.0,169.9,203.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,30.0,FAUTEUIL ROULANT FIXE T42 DRIVE,M12301000-42NOIBRO,1.0,150.0,150.0,158.25,0.0,0.0,1.0,185.9,203.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,30.0,FAUTEUIL ROULANT FIXE T42 DRIVE,M12301000-42NOIBRO,1.0,150.0,150.0,158.25,0.0,0.0,1.0,185.9,203.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,980.0,FAUTEUIL TRANSFERT STAN ULTRA AC. AMOVIBLE T43,M28001700 ,1.0,199.0,199.0,209.95,0.0,0.0,1.0,153.9,205.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,4030.0,FAUTEUIL RELEVEUR 2 MOTEURS BASIL PU CUIR GALET,HEXBASIL2M19A,1.0,517.0,517.0,620.4,0.0,0.0,2.0,344.25,206.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,892.0,DEAMBULATEUR FIXE REGLABLE DRIVE BRIGHTON C/7 100KG,SA1201105,1.0,33.9,33.9,37.29,0.0,0.0,5.0,19.9,208.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,721.0,GARDE ROBE FIXE SITIS DRIVE,S700004900-BL18,1.0,62.9,62.9,75.48,0.0,0.0,2.0,39.9,301.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,722.0,GARDE ROBE DE DOUCHE A ROULETTE MAHINA,SA2112700,1.0,129.0,129.0,154.8,0.0,0.0,2.0,85.9,301.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1920.0,TABOURET DE DOUCHE ROND H.R < 135KG,SA2118600,1.0,23.9,23.9,28.68,0.0,0.0,2.0,12.9,302.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,305.0,TABOURET DE DOUCHE RECTANGULAIRE PACIFIC <136KG,SA2112006,1.0,32.9,32.9,39.48,0.0,0.0,2.0,18.9,302.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1467.0,GARDE ROBE DE DOUCHE FIXE AVEC COUSSIN SUVA,SA2118100,1.0,102.9,102.9,123.48,0.0,0.0,2.0,63.9,302.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1467.0,GARDE ROBE DE DOUCHE FIXE AVEC COUSSIN SUVA,SA2118100,1.0,92.61,92.61,111.13,0.0,10.0,2.0,63.9,302.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1244.0,AUTO TEST COVID NASAL SEJOY B/1,COVG-602ST,60.0,0.89,53.4,64.08,0.0,0.0,2.0,0.35,701.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1028.0,AUTO TEST COVID NASAL COMBO B/1 SEJOY,,20.0,2.3,46.0,55.2,0.0,0.0,2.0,1.49,701.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1028.0,AUTO TEST COVID NASAL COMBO B/1 SEJOY,,30.0,2.3,69.0,82.8,0.0,0.0,2.0,1.49,701.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1028.0,AUTO TEST COVID NASAL COMBO B/1 SEJOY,,60.0,2.1,126.0,151.2,0.0,0.0,2.0,1.49,701.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,193.0,ELECTRODES AUTOCOLLANTES CARRÉ 50X50 S/4,281006/I,10.0,3.5,35.0,42.0,0.0,0.0,2.0,1.99,1101.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1676.0,ELECTRODE MULTISITE ACTITENS,SUBSBM1AN001,2.0,4.9,9.8,11.76,0.0,0.0,2.0,2.5,1101.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,883.0,ELECTRODES AUTOCOLLANTES WIRELESS CARRÉ 50X50 S/4,101232.0,4.0,3.9,15.6,18.72,0.0,0.0,2.0,2.75,1101.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,706.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X130 S/4,281008.0,6.0,7.9,47.4,56.88,0.0,0.0,2.0,5.42,1101.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,706.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X130 S/4,281008.0,10.0,7.9,79.0,94.8,0.0,0.0,2.0,5.42,1101.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,192.0,STIMULATEUR ÉLECTRIQUE PORTABLE TENS ECO 2,104062.0,1.0,149.0,149.0,178.8,0.0,0.0,2.0,99.96,1101.0
20275.0,2025-12-31 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,2322.0,EMBOUT CANNE NOIR D19 A 20MM,S25EMB,2.0,1.5,3.0,3.6,0.0,0.0,2.0,1.6,1501.0
20274.0,2025-12-31 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,2071.0,"GANT D'INTERVENTION CHIRURGICAL LATEX STERILE SS POUDRE T M 7,5* 10 PAIRES",127273P*10P,1.0,7.9,7.9,9.48,0.0,0.0,2.0,2.77,704.0
20273.0,2025-12-31 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,334.0,MASQUE TYPE IIR ADULTE BLEU: EN 14683 B/50,334.0,20.0,1.9,38.0,45.6,0.0,0.0,2.0,0.94,701.0
20273.0,2025-12-31 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,1105.0,KIT NEBULISEUR PNEUMATIQUE ADULTE HUDSON,41893 (HCS893),1.0,4.5,4.5,5.4,0.0,0.0,2.0,1.36,801.0
20271.0,2025-12-31 00:00:00,PHARMACIE DES CIGALONS / DR HOSTIER - 675,8.0,FORFAIT LIVRAISON ET DESINFECTION MATELAS A AIR,,1.0,10.2,10.2,12.24,0.0,0.0,2.0,0.0,103.0
20271.0,2025-12-31 00:00:00,PHARMACIE DES CIGALONS / DR HOSTIER - 675,40.0,CANNE ANGLAISE ANODISE REGLABLE C/20,200000S,6.0,7.2,43.2,47.52,0.0,0.0,5.0,4.29,207.0
20271.0,2025-12-31 00:00:00,PHARMACIE DES CIGALONS / DR HOSTIER - 675,195.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X90 S/4,281007.0,2.0,4.9,9.8,11.76,0.0,0.0,2.0,2.14,1101.0
20270.0,2025-12-31 00:00:00,PHARMACIE DES CALANQUES / DR MEZARD - 10433,194.0,ELECTRODES AUTOCOLLANTES RONDE 50 MM S/4,281005.0,4.0,3.9,15.6,18.72,0.0,0.0,2.0,1.99,1101.0
20268.0,2025-12-31 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,96.0,FORFAIT LIVRAISON LIT + 135KG ET ACCESSOIRES,,1.0,163.33,163.33,196.0,0.0,0.0,2.0,0.0,103.0
20268.0,2025-12-31 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1087.0,TABLE DE LIT EASY GRIS PERLE,421000.0,2.0,36.2,72.4,86.88,0.0,0.0,2.0,23.5,104.0
20268.0,2025-12-31 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,393.0,MATELAS NOVA FORM C II 140CM COMPRESSÉ,VNOVA140HIP3_R1,1.0,247.0,247.0,296.4,0.0,0.0,2.0,236.43,105.0
20268.0,2025-12-31 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1363.0,COUSSIN VISCO MOUSSE C II 43X43,410702.0,1.0,37.5,37.5,45.0,0.0,0.0,2.0,25.5,202.0
20268.0,2025-12-31 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,4075.0,FAUTEUIL ROULANT DOSSIER FIXE ACTION 2NG T43.5 ,BR1538210,1.0,269.0,269.0,283.8,0.0,0.0,1.0,170.0,203.0
20268.0,2025-12-31 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,227.0,ANIOS SPRAY SURFA'SAFE 750ML,152175.0,2.0,8.5,17.0,20.4,0.0,0.0,2.0,5.96,702.0
20268.0,2025-12-31 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1696.0,FILTRE POUR AEROSOL NEB200 /SACHET DE 5,FILTRENEB200 (012621),2.0,2.9,5.8,6.96,0.0,0.0,2.0,1.78,801.0
20267.0,2025-12-31 00:00:00,PHARMACIE DES CADENEAUX / DR TONDA - 3582,2073.0,CHAISE DE DOUCHE FIXE AVEC ACCOUDOIR AMOVIBLE HIVA,12445KD-1-FR ,1.0,50.9,50.9,61.08,0.0,0.0,2.0,32.9,302.0
20267.0,2025-12-31 00:00:00,PHARMACIE DES CADENEAUX / DR TONDA - 3582,302.0,GANT VINYLE SS POUDRE T L 8/9  BTE/100 C/10,107117PM,3.0,2.99,8.97,10.76,0.0,0.0,2.0,1.29,704.0
20267.0,2025-12-31 00:00:00,PHARMACIE DES CADENEAUX / DR TONDA - 3582,301.0,GANT VINYLE SS POUDRE T S 6/7  BTE/100 C/10,107115PM,3.0,2.99,8.97,10.76,0.0,0.0,2.0,1.29,704.0
20267.0,2025-12-31 00:00:00,PHARMACIE DES CADENEAUX / DR TONDA - 3582,300.0,GANT VINYLE SS POUDRE T M 7/8  BTE/100 C/10,107116PM,4.0,2.99,11.96,14.35,0.0,0.0,2.0,1.29,704.0
20264.0,2025-12-31 00:00:00,PHARMACIE DE PLOMBIERES / DR ELIAUTOU - TRIEU - 5305,44.0,CANNE ALU REGLABLE POIGNÉE T NOIRE C/20,251102.0,6.0,6.2,37.2,40.92,0.0,0.0,5.0,4.16,207.0
20264.0,2025-12-31 00:00:00,PHARMACIE DE PLOMBIERES / DR ELIAUTOU - TRIEU - 5305,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,6.0,8.2,49.2,54.12,0.0,0.0,5.0,5.2,207.0
20264.0,2025-12-31 00:00:00,PHARMACIE DE PLOMBIERES / DR ELIAUTOU - TRIEU - 5305,1246.0,GANT DE TOILETTE JETABLE 70GR X50 HEXA,HEX101173,20.0,1.9,38.0,45.6,0.0,0.0,2.0,0.83,605.0
20264.0,2025-12-31 00:00:00,PHARMACIE DE PLOMBIERES / DR ELIAUTOU - TRIEU - 5305,761.0,OXYMETRE DE POULS,,5.0,11.9,59.5,71.4,0.0,0.0,2.0,8.01,1102.0
20263.0,2025-12-31 00:00:00,PHARMACIE DE MONTREDON / DR LESIMPLE MASQUELIN - 5716,100.0,FORFAIT LIVRAISON ET DESINFECTION LEVE PATIENT,,1.0,14.73,14.73,17.68,0.0,0.0,2.0,0.0,103.0
20263.0,2025-12-31 00:00:00,PHARMACIE DE MONTREDON / DR LESIMPLE MASQUELIN - 5716,935.0,SANGLE FILET LEVE PATIENT,SA6391110,1.0,16.0,16.0,16.88,0.0,0.0,1.0,59.9,104.0
20263.0,2025-12-31 00:00:00,PHARMACIE DE MONTREDON / DR LESIMPLE MASQUELIN - 5716,193.0,ELECTRODES AUTOCOLLANTES CARRÉ 50X50 S/4,281006/I,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
20261.0,2025-12-31 00:00:00,PHARMACIE DE L OPERA / DR GINESY - 6905,334.0,MASQUE TYPE IIR ADULTE BLEU: EN 14683 B/50,334.0,10.0,2.2,22.0,26.4,0.0,0.0,2.0,0.94,701.0
20259.0,2025-12-31 00:00:00,PHARMACIE DE L'INSTITUT / DR ADEVAH - 3060,378.0,FINEA CHANGE COMPLET LARGE OPTIMUM S/20 C/4,120665.0,1.0,17.1,17.1,20.52,0.0,0.0,2.0,10.92,601.0
20259.0,2025-12-31 00:00:00,PHARMACIE DE L'INSTITUT / DR ADEVAH - 3060,382.0,FINEA PANTS SMALL SUPER S/14 C/6,22014100.0,3.0,12.5,37.5,45.0,0.0,0.0,2.0,7.97,602.0
20259.0,2025-12-31 00:00:00,PHARMACIE DE L'INSTITUT / DR ADEVAH - 3060,271.0,GANT LATEX SS POUDRE T M 7/8  BTE/100 C/10,127512NF,2.0,5.5,11.0,13.2,0.0,0.0,2.0,2.98,704.0
20259.0,2025-12-31 00:00:00,PHARMACIE DE L'INSTITUT / DR ADEVAH - 3060,1748.0,KIT TIRE LAIT DOUBLE 27MM SYMPHONY MEDELA,008.0436,1.0,29.7,29.7,35.64,0.0,0.0,2.0,23.55,901.0
20259.0,2025-12-31 00:00:00,PHARMACIE DE L'INSTITUT / DR ADEVAH - 3060,441.0,FORFAIT MISE A DISPOSITION TIRE LAIT,FMD,1.0,19.5,19.5,23.4,0.0,0.0,2.0,0.0,903.0
20258.0,2025-12-31 00:00:00,PHARMACIE DE L ETOILE / DR AZIZA - 6943,980.0,FAUTEUIL TRANSFERT STAN ULTRA AC. AMOVIBLE T43,M28001700 ,1.0,195.0,195.0,205.73,0.0,0.0,1.0,153.9,205.0
20258.0,2025-12-31 00:00:00,PHARMACIE DE L ETOILE / DR AZIZA - 6943,1028.0,AUTO TEST COVID NASAL COMBO B/1 SEJOY,,30.0,2.3,69.0,82.8,0.0,0.0,2.0,1.49,701.0
20255.0,2025-12-31 00:00:00,PHARMACIE DE LA VERDIERE / DR CAMMELLINI - 1407,1240.0,AEROSOL PNEUMATIQUE MICROLIFE NEB 200,DMIC0018,6.0,53.9,323.4,388.08,0.0,0.0,2.0,25.54,801.0
20249.0,2025-12-31 00:00:00,PHARMACIE DE L'ARC / DR ISRAEL - 4358,142.0,DECHARGE TALONNIERES STABILISATRICE VDT 45,VDT45A/CIC,1.0,79.0,79.0,94.8,0.0,0.0,2.0,46.38,108.0
20249.0,2025-12-31 00:00:00,PHARMACIE DE L'ARC / DR ISRAEL - 4358,43.0,CANNE TRIPODE EPOXY GRIS,251112.0,1.0,12.9,12.9,14.19,0.0,0.0,5.0,7.42,207.0
20249.0,2025-12-31 00:00:00,PHARMACIE DE L'ARC / DR ISRAEL - 4358,2324.0,EMBOUT CANNE ANGLAISE NOIR D18,920100.0,2.0,2.0,4.0,4.8,0.0,0.0,2.0,1.2,1501.0
20249.0,2025-12-31 00:00:00,PHARMACIE DE L'ARC / DR ISRAEL - 4358,2326.0,EMBOUT CANNE NOIR D18 A 19MM,920019.0,2.0,1.5,3.0,3.6,0.0,0.0,2.0,1.4,1501.0
20248.0,2025-12-31 00:00:00,PHARMACIE DE LA PROVIDENCE / DR NEYRAT - 6904,44.0,CANNE ALU REGLABLE POIGNÉE T NOIRE C/20,251102.0,6.0,6.2,37.2,40.92,0.0,0.0,5.0,4.16,207.0
20248.0,2025-12-31 00:00:00,PHARMACIE DE LA PROVIDENCE / DR NEYRAT - 6904,1211.0,KIT NEBULISEUR PNEUMATIQUE ENFANT HUDSON,41894.0,1.0,4.5,4.5,5.4,0.0,0.0,2.0,1.41,801.0
20248.0,2025-12-31 00:00:00,PHARMACIE DE LA PROVIDENCE / DR NEYRAT - 6904,433.0,ABAISSE LANGUE ADULTE B/100,109200.0,4.0,1.9,7.6,9.12,0.0,0.0,2.0,0.79,1102.0
20248.0,2025-12-31 00:00:00,PHARMACIE DE LA PROVIDENCE / DR NEYRAT - 6904,1483.0,CHAUSSURE ARLEQUIN DIAB BLEU T39(LA PAIRE),ARLEQUIN39BL,1.0,29.9,29.9,31.54,0.0,0.0,1.0,21.92,1201.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,1949.0,URINAL HOMME 1L AVEC BOUCHON AUTOCLAVE,COM1620022C,1.0,4.2,4.2,5.04,0.0,0.0,2.0,1.5,104.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,121.0,URINAL FEMME SANS BOUCHON,125107.0,1.0,4.5,4.5,5.4,0.0,0.0,2.0,2.5,104.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,1294.0,URINAL FEMME AVEC BOUCHON,COM1620023,1.0,4.9,4.9,5.88,0.0,0.0,2.0,2.51,104.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,512.0,URINAL HOMME ANTI REFLUX,225107.0,-1.0,16.9,-16.9,-20.28,0.0,0.0,2.0,13.15,104.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,512.0,URINAL HOMME ANTI REFLUX,225107.0,1.0,16.9,16.9,20.28,0.0,0.0,2.0,13.15,104.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,33.0,FAUTEUIL ROULANT DOSSIER INCLINABLE T42 DRIVE,M12302000-42NOIBRO,1.0,150.0,150.0,158.25,0.0,0.0,1.0,169.9,203.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,44.0,CANNE ALU REGLABLE POIGNÉE T NOIRE C/20,251102.0,2.0,6.9,13.8,15.18,0.0,0.0,5.0,4.16,207.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,2.0,9.3,18.6,20.46,0.0,0.0,5.0,5.2,207.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,1205.0,CANNE DERBY FIXE FLOWER N°11,255823.0,2.0,10.9,21.8,23.98,0.0,0.0,5.0,7.5,207.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,2026.0,CANNE DERBY FIXE CACHEMIRE FANTAISIE N°7,255811.0,2.0,10.9,21.8,23.98,0.0,0.0,5.0,7.9,207.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,1450.0,CANNE DERBY PLIANTE BUTTERFLY N°5,255625.0,1.0,11.5,11.5,12.65,0.0,0.0,5.0,8.9,207.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,1451.0,CANNE DERBY PLIANTE CACHEM FANTAISIE N°1,255611.0,2.0,11.5,23.0,25.3,0.0,0.0,5.0,8.9,207.0
20247.0,2025-12-31 00:00:00,PHARMACIE DE LA PREFECTURE / DR CHATEAU - 9491,1453.0,CANNE DERBY PLIANTE INDIRA N°4,255620.0,2.0,11.5,23.0,25.3,0.0,0.0,5.0,8.9,207.0
20246.0,2025-12-31 00:00:00,PHARMACIE DE LA POSTE / DR MADJERI - 5617,92.0,FORFAIT LIVRAISON VPH,FLVPH,1.0,40.0,40.0,48.0,0.0,0.0,2.0,0.0,103.0
20246.0,2025-12-31 00:00:00,PHARMACIE DE LA POSTE / DR MADJERI - 5617,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
20246.0,2025-12-31 00:00:00,PHARMACIE DE LA POSTE / DR MADJERI - 5617,92.0,FORFAIT LIVRAISON VPH,FLVPH,1.0,20.0,20.0,24.0,0.0,50.0,2.0,0.0,103.0
20246.0,2025-12-31 00:00:00,PHARMACIE DE LA POSTE / DR MADJERI - 5617,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
