Facture N°,Date,Bénéficiaire,Article,Libellé article,Référence,Qté,PU net HT,Total HT,Total TTC,Rem.HT,Rem.%,Code TVA,Px revient HT,Famille
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,1186.0,MATELAS SYSTAM C II 120 CM COMPRESSÉ,P161MOPMHI120,1.0,245.0,245.0,294.0,0.0,0.0,2.0,178.4,105.0
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,43.0,CANNE TRIPODE EPOXY GRIS,251112.0,1.0,12.9,12.9,14.19,0.0,0.0,5.0,7.12,207.0
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,1209.0,SERINGUE 3 PIECES TERUMO 3ML+AIG38 X0.8 21G,TERMDSS03S2138E,1.0,13.9,13.9,16.68,0.0,0.0,2.0,8.86,502.0
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,1209.0,SERINGUE 3 PIECES TERUMO 3ML+AIG38 X0.8 21G,TERMDSS03S2138E,1.0,13.9,13.9,16.68,0.0,0.0,2.0,8.86,502.0
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,1159.0,SERINGUE 3 PIECES TERUMO 10ML+AIG38 X0.8 21G,TERMDSS10S2138E,1.0,16.9,16.9,20.28,0.0,0.0,2.0,9.36,502.0
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,709.0,LUNETTE O2 ADULTE 2.1 M SOFTECH,1103.0,1.0,1.9,1.9,2.28,0.0,0.0,2.0,0.6,1001.0
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,193.0,ELECTRODES AUTOCOLLANTES CARRÉ 50X50 S/4,281006/I,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
15613.0,2024-12-02 00:00:00,PHARMACIE DIAI / DR DIAI - 6906,2025.0,OTOSCOPE A FIBRE OPTIQUE,2485045.0,1.0,53.5,53.5,64.2,0.0,0.0,2.0,31.5,1102.0
15612.0,2024-12-02 00:00:00,PHARMACIE DE VALDONNE / DR MEGEL - 838,126.0,COUSSIN N°2 MODULAIRE UNIVERSEL FIBRES 66X35X10,410187.0,1.0,59.5,59.5,71.4,0.0,0.0,2.0,18.69,108.0
15612.0,2024-12-02 00:00:00,PHARMACIE DE VALDONNE / DR MEGEL - 838,36.0,FAUTEUIL TRANSFERT STAN T43,M28000300,1.0,195.0,195.0,205.73,0.0,0.0,1.0,119.9,205.0
15612.0,2024-12-02 00:00:00,PHARMACIE DE VALDONNE / DR MEGEL - 838,1105.0,KIT NEBULISEUR PNEUMATIQUE ADULTE HUDSON,41893 (HCS893),10.0,4.1,41.0,49.2,0.0,0.0,2.0,1.41,801.0
15612.0,2024-12-02 00:00:00,PHARMACIE DE VALDONNE / DR MEGEL - 838,118.0,OXYMETRE DE POULS COLSON,CC 650 1200,1.0,27.9,27.9,33.48,0.0,0.0,2.0,16.7,1102.0
15611.0,2024-12-02 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,92.0,FORFAIT LIVRAISON VPH,TPFR,1.0,14.73,14.73,17.68,0.0,0.0,2.0,0.0,103.0
15611.0,2024-12-02 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,1340.0,URINAL HOMME 1L AVEC BOUCHON ECO SANS LATEX,ART02050088000000,1.0,4.2,4.2,5.04,0.0,0.0,2.0,2.067,104.0
15611.0,2024-12-02 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,36.0,FAUTEUIL TRANSFERT STAN T43,M28000300,1.0,195.0,195.0,205.73,0.0,0.0,1.0,119.9,205.0
15611.0,2024-12-02 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,1939.0,FAUTEUIL TRANSFERT STAN ULTRA AC. AMOVIBLE T40,M28001600 ,1.0,195.0,195.0,205.73,0.0,0.0,1.0,153.9,205.0
15611.0,2024-12-02 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,3.0,8.7,26.1,28.71,0.0,0.0,5.0,5.48,207.0
15611.0,2024-12-02 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,892.0,DEAMBULATEUR FIXE REGLABLE DRIVE BRIGHTON C/7 100KG,SA1201105,1.0,33.9,33.9,37.29,0.0,0.0,5.0,19.9,208.0
15611.0,2024-12-02 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,1352.0,OTE AGRAFE,174687.0,6.0,1.7,10.2,12.24,0.0,0.0,2.0,0.7745,504.0
15611.0,2024-12-02 00:00:00,PHARMACIE DES VIEUX CYPRES / DR AKNIN - 482,194.0,ELECTRODES AUTOCOLLANTES RONDE 50 MM S/4,281005.0,15.0,3.5,52.5,63.0,0.0,0.0,2.0,1.99,1101.0
15610.0,2024-12-02 00:00:00,PHARMACIE DE STE MARTHE / DR PONS - 6947,2040.0,AUTO TEST COVID NASAL WIZBIOTECH B/1,51332801.0,60.0,0.9,54.0,64.8,0.0,0.0,2.0,0.6,701.0
15609.0,2024-12-02 00:00:00,PHARMACIE DESRUELLES - 952,239.0,COMPRESSE STERILE NON TISSE 10 SACHETS X2  7.5X7.5CM C/40,175430.0,20.0,0.8,16.0,19.2,0.0,0.0,2.0,0.25,402.0
15609.0,2024-12-02 00:00:00,PHARMACIE DESRUELLES - 952,243.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  7.5X7.5CM C/6,175432.0,36.0,2.1,75.6,90.72,0.0,0.0,2.0,1.05,402.0
15609.0,2024-12-02 00:00:00,PHARMACIE DESRUELLES - 952,245.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  10X10CM C/6,175435.0,36.0,2.99,107.64,129.17,0.0,0.0,2.0,1.65,402.0
15609.0,2024-12-02 00:00:00,PHARMACIE DESRUELLES - 952,249.0,BANDE EXTENSIBLE 4MX5CM C/50,135164.0,50.0,0.2,10.0,12.0,0.0,0.0,2.0,0.0538,403.0
15609.0,2024-12-02 00:00:00,PHARMACIE DESRUELLES - 952,246.0,BANDE CREPE COTON 4MX5CM C/50,135155.0,50.0,0.45,22.5,27.0,0.0,0.0,2.0,0.227,403.0
15607.0,2024-12-02 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
15607.0,2024-12-02 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
15607.0,2024-12-02 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,109.0,COUSSIN VISCO MOUSSE C II 45X45,410703.0,1.0,37.5,37.5,45.0,0.0,0.0,2.0,23.4,202.0
15607.0,2024-12-02 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1352.0,OTE AGRAFE,174687.0,10.0,1.7,17.0,20.4,0.0,0.0,2.0,0.7745,504.0
15607.0,2024-12-02 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1918.0,MASQUE FFP2 B/20 EMBALLAGE UNITAIRE,SYLFFP2INTEXTRED,3.0,7.2,21.6,22.79,0.0,0.0,1.0,3.6,701.0
15607.0,2024-12-02 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,1024.0,TEST COVID ANTIGENIQUE COMBO SEJOY B/25,TESTCOMBOSEJOY25,10.0,37.5,375.0,450.0,0.0,0.0,2.0,28.75,701.0
15607.0,2024-12-02 00:00:00,PHARMACIE DES MOULINS / DR BRACHET-RUSSO - 23,227.0,ANIOS SPRAY SURFA'SAFE 750ML,152175.0,6.0,8.5,51.0,61.2,0.0,0.0,2.0,5.91,702.0
15606.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,779.0,COUSSIN GEL TOP 43 X 45 CM,VAB4345/CIC,1.0,70.0,70.0,84.0,0.0,0.0,2.0,48.28,202.0
15606.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,1022.0,CANNE SIEGE PLIANT 3 PIEDS DRIVE,SA1132005,1.0,19.5,19.5,21.45,0.0,0.0,5.0,16.9,207.0
15606.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,509.0,TAPIS DE BAIN 40*90 CM,204017.0,1.0,11.9,11.9,14.28,0.0,0.0,2.0,6.6,303.0
15606.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,976.0,COUVRE CHAUSSURE NON TISSÉ BLANC S/100 C/10,161540X,1.0,4.9,4.9,5.17,0.0,0.0,1.0,2.93,703.0
15606.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,976.0,COUVRE CHAUSSURE NON TISSÉ BLANC S/100 C/10,161540X,1.0,4.9,4.9,5.17,0.0,0.0,1.0,2.93,703.0
15606.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,193.0,ELECTRODES AUTOCOLLANTES CARRÉ 50X50 S/4,281006/I,1.0,3.9,3.9,4.68,0.0,0.0,2.0,1.99,1101.0
15606.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR GUTHBORD - 4009,882.0,STIMULATEUR ELECTRIQUE UROSTIM,101454.0,1.0,186.0,186.0,223.2,0.0,0.0,2.0,124.0,1101.0
15605.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,41.0,CANNE ANGLAISE BI-MATIERE BLEU,200913S,10.0,8.4,84.0,92.4,0.0,0.0,5.0,5.2,207.0
15605.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,325.0,COMPRESSE NS/ NT  10X10CM  S/100 C/50,175502.0,12.0,1.9,22.8,27.36,0.0,0.0,2.0,0.68,402.0
15605.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,245.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  10X10CM C/6,175435.0,-12.0,2.99,-35.88,-43.06,0.0,0.0,2.0,1.65,402.0
15605.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,245.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  10X10CM C/6,175435.0,12.0,2.99,35.88,43.06,0.0,0.0,2.0,1.65,402.0
15605.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,794.0,SERINGUE 3 PIECES 20ML EXCENTRE LUER BTE/50 C/800,103333C,1.0,7.9,7.9,9.48,0.0,0.0,2.0,4.37,502.0
15605.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,481.0,KIT TETERELLE DOUBLE 26 LARGE,K26ELD,1.0,18.9,18.9,22.68,0.0,0.0,2.0,16.75,901.0
15605.0,2024-12-02 00:00:00,PHARMACIE DES MINIMES / DR DUBOIS - 1136,441.0,FORFAIT MISE A DISPOSITION TIRE LAIT,FMD,1.0,19.5,19.5,23.4,0.0,0.0,2.0,0.0,903.0
15604.0,2024-12-02 00:00:00,PHARMACIE DES MARTEGAUX / DR DEMAGNY - 8768,44.0,CANNE ALU REGLABLE POIGNÉE T NOIRE C/20,251102.0,5.0,6.2,31.0,34.1,0.0,0.0,5.0,4.12,207.0
15604.0,2024-12-02 00:00:00,PHARMACIE DES MARTEGAUX / DR DEMAGNY - 8768,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,5.0,8.2,41.0,45.1,0.0,0.0,5.0,5.48,207.0
15604.0,2024-12-02 00:00:00,PHARMACIE DES MARTEGAUX / DR DEMAGNY - 8768,1246.0,GANT DE TOILETTE JETABLE 70GR X50 HEXA,HEX101173,20.0,1.9,38.0,45.6,0.0,0.0,2.0,0.92,605.0
15604.0,2024-12-02 00:00:00,PHARMACIE DES MARTEGAUX / DR DEMAGNY - 8768,302.0,GANT VINYLE SS POUDRE T L 8/9  BTE/100 C/10,107117PM,10.0,2.4,24.0,25.32,0.0,0.0,1.0,1.55,704.0
15604.0,2024-12-02 00:00:00,PHARMACIE DES MARTEGAUX / DR DEMAGNY - 8768,300.0,GANT VINYLE SS POUDRE T M 7/8  BTE/100 C/10,107116PM,10.0,2.4,24.0,25.32,0.0,0.0,1.0,1.55,704.0
15604.0,2024-12-02 00:00:00,PHARMACIE DES MARTEGAUX / DR DEMAGNY - 8768,301.0,GANT VINYLE SS POUDRE T S 6/7  BTE/100 C/10,107115PM,10.0,2.4,24.0,25.32,0.0,0.0,1.0,1.55,704.0
15604.0,2024-12-02 00:00:00,PHARMACIE DES MARTEGAUX / DR DEMAGNY - 8768,1260.0,KIT NEBULISEUR PNEUMATIQUE BUCCAL HUDSON,41892.0,10.0,2.9,29.0,34.8,0.0,0.0,2.0,1.41,801.0
15604.0,2024-12-02 00:00:00,PHARMACIE DES MARTEGAUX / DR DEMAGNY - 8768,1105.0,KIT NEBULISEUR PNEUMATIQUE ADULTE HUDSON,41893 (HCS893),10.0,3.5,35.0,42.0,0.0,0.0,2.0,1.41,801.0
15601.0,2024-12-02 00:00:00,PHARMACIE DES CALANQUES / DR COUREAU - 6310,49.0,ROLLATOR 2 ROUES AVEC SIEGE DRIVE,SA1302005,1.0,31.9,31.9,35.09,0.0,0.0,5.0,18.9,208.0
15601.0,2024-12-02 00:00:00,PHARMACIE DES CALANQUES / DR COUREAU - 6310,1105.0,KIT NEBULISEUR PNEUMATIQUE ADULTE HUDSON,41893 (HCS893),10.0,3.5,35.0,42.0,0.0,0.0,2.0,1.41,801.0
15601.0,2024-12-02 00:00:00,PHARMACIE DES CALANQUES / DR COUREAU - 6310,193.0,ELECTRODES AUTOCOLLANTES CARRÉ 50X50 S/4,281006/I,2.0,3.9,7.8,9.36,0.0,0.0,2.0,1.99,1101.0
15600.0,2024-12-02 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
15600.0,2024-12-02 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,92.0,FORFAIT LIVRAISON VPH,TPFR,1.0,14.73,14.73,17.68,0.0,0.0,2.0,0.0,103.0
15600.0,2024-12-02 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1087.0,TABLE DE LIT EASY GRIS PERLE,421000.0,1.0,0.0,0.0,0.0,0.0,100.0,2.0,23.5,104.0
15600.0,2024-12-02 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,49.0,ROLLATOR 2 ROUES AVEC SIEGE DRIVE,SA1302005,1.0,31.9,31.9,35.09,0.0,0.0,5.0,18.9,208.0
15600.0,2024-12-02 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,49.0,ROLLATOR 2 ROUES AVEC SIEGE DRIVE,SA1302005,1.0,31.9,31.9,35.09,0.0,0.0,5.0,18.9,208.0
15600.0,2024-12-02 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,1081.0,REHAUSSE  WC TICCO SANS COUVERCLE,523300000.0,1.0,14.9,14.9,17.88,0.0,0.0,2.0,9.5,301.0
15600.0,2024-12-02 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,54.0,GARDE ROBE 3 EN 1 TALIS,S70004800,1.0,46.5,46.5,55.8,0.0,0.0,2.0,26.9,301.0
15600.0,2024-12-02 00:00:00,PHARMACIE DES CAILLOLS / DR LAURO - 36,721.0,GARDE ROBE FIXE SITIS DRIVE,S700004900-BL18,1.0,62.9,62.9,75.48,0.0,0.0,2.0,39.9,301.0
15599.0,2024-12-02 00:00:00,PHARMACIE DES CADENEAUX / DR TONDA - 3582,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
15596.0,2024-12-02 00:00:00,PHARMACIE DES 2 PLACES / DR POULOS - 5191,243.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  7.5X7.5CM C/6,175432.0,24.0,1.5,36.0,43.2,0.0,0.0,2.0,1.05,402.0
15596.0,2024-12-02 00:00:00,PHARMACIE DES 2 PLACES / DR POULOS - 5191,245.0,COMPRESSE STERILE NON TISSE 50 SACHETS X2  10X10CM C/6,175435.0,24.0,2.05,49.2,59.04,0.0,0.0,2.0,1.65,402.0
15594.0,2024-12-02 00:00:00,PHARMACIE DE MONTREDON / DR LESIMPLE MASQUELIN - 5716,92.0,FORFAIT LIVRAISON VPH,TPFR,1.0,14.73,14.73,17.68,0.0,0.0,2.0,0.0,103.0
15594.0,2024-12-02 00:00:00,PHARMACIE DE MONTREDON / DR LESIMPLE MASQUELIN - 5716,76.0,FORFAIT LIVRAISON LIT 90 CM OU ENFANT ET ACCESSOIRES,,1.0,129.0,129.0,154.8,0.0,0.0,2.0,0.0,103.0
15594.0,2024-12-02 00:00:00,PHARMACIE DE MONTREDON / DR LESIMPLE MASQUELIN - 5716,1951.0,MATELAS ALOVA HDG C II 90CM,410061C,1.0,145.0,145.0,174.0,0.0,0.0,2.0,95.0,105.0
15594.0,2024-12-02 00:00:00,PHARMACIE DE MONTREDON / DR LESIMPLE MASQUELIN - 5716,721.0,GARDE ROBE FIXE SITIS DRIVE,S700004900-BL18,1.0,62.9,62.9,75.48,0.0,0.0,2.0,39.9,301.0
15594.0,2024-12-02 00:00:00,PHARMACIE DE MONTREDON / DR LESIMPLE MASQUELIN - 5716,721.0,GARDE ROBE FIXE SITIS DRIVE,S700004900-BL18,1.0,62.9,62.9,75.48,0.0,0.0,2.0,39.9,301.0
15594.0,2024-12-02 00:00:00,PHARMACIE DE MONTREDON / DR LESIMPLE MASQUELIN - 5716,2040.0,AUTO TEST COVID NASAL WIZBIOTECH B/1,51332801.0,30.0,0.99,29.7,35.64,0.0,0.0,2.0,0.6,701.0
15593.0,2024-12-02 00:00:00,PHARMACIE DE LYON / DR TEFFAHI - 1047,90.0,REPOSE JAMBE FAUTEUIL ROULANT / D,M22040001,1.0,99.0,99.0,104.45,0.0,0.0,1.0,64.9,203.0
15593.0,2024-12-02 00:00:00,PHARMACIE DE LYON / DR TEFFAHI - 1047,194.0,ELECTRODES AUTOCOLLANTES RONDE 50 MM S/4,281005.0,3.0,3.9,11.7,14.04,0.0,0.0,2.0,1.99,1101.0
15593.0,2024-12-02 00:00:00,PHARMACIE DE LYON / DR TEFFAHI - 1047,933.0,ELECTRODES AUTOCOLLANTES RONDE 32 MM S/4,281004.0,3.0,3.9,11.7,14.04,0.0,0.0,2.0,2.59,1101.0
15593.0,2024-12-02 00:00:00,PHARMACIE DE LYON / DR TEFFAHI - 1047,195.0,ELECTRODES AUTOCOLLANTES RECTANGULAIRES 50X90 S/4,281007.0,5.0,4.9,24.5,29.4,0.0,0.0,2.0,2.99,1101.0
15593.0,2024-12-02 00:00:00,PHARMACIE DE LYON / DR TEFFAHI - 1047,192.0,STIMULATEUR ÉLECTRIQUE PORTABLE TENS ECO 2,104062.0,1.0,149.0,149.0,178.8,0.0,0.0,2.0,98.0,1101.0
15592.0,2024-12-02 00:00:00,PHARMACIE DE L OPERA / DR GINESY - 6905,301.0,GANT VINYLE SS POUDRE T S 6/7  BTE/100 C/10,107115PM,1.0,2.99,2.99,3.15,0.0,0.0,1.0,1.55,704.0
15592.0,2024-12-02 00:00:00,PHARMACIE DE L OPERA / DR GINESY - 6905,300.0,GANT VINYLE SS POUDRE T M 7/8  BTE/100 C/10,107116PM,3.0,2.99,8.97,9.46,0.0,0.0,1.0,1.55,704.0
15592.0,2024-12-02 00:00:00,PHARMACIE DE L OPERA / DR GINESY - 6905,302.0,GANT VINYLE SS POUDRE T L 8/9  BTE/100 C/10,107117PM,6.0,2.99,17.94,18.93,0.0,0.0,1.0,1.55,704.0
15590.0,2024-12-02 00:00:00,PHARMACIE DE L'INSTITUT / DR ADEVAH - 3060,44.0,CANNE ALU REGLABLE POIGNÉE T NOIRE C/20,251102.0,1.0,6.9,6.9,7.59,0.0,0.0,5.0,4.12,207.0
15590.0,2024-12-02 00:00:00,PHARMACIE DE L'INSTITUT / DR ADEVAH - 3060,1814.0,REHAUSSE WC AVEC COUVERCLE & ACCOUDOIRS RELEVABLE,520500500.0,1.0,58.5,58.5,70.2,0.0,0.0,2.0,37.9,301.0
15590.0,2024-12-02 00:00:00,PHARMACIE DE L'INSTITUT / DR ADEVAH - 3060,377.0,FINEA CHANGE COMPLET MEDIUM OPTIMUM S/20 C/4,120662.0,2.0,14.5,29.0,34.8,0.0,0.0,2.0,9.375,601.0
15590.0,2024-12-02 00:00:00,PHARMACIE DE L'INSTITUT / DR ADEVAH - 3060,1246.0,GANT DE TOILETTE JETABLE 70GR X50 HEXA,HEX101173,2.0,1.9,3.8,4.56,0.0,0.0,2.0,0.92,605.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,36.0,FAUTEUIL TRANSFERT STAN T43,M28000300,1.0,195.0,195.0,205.73,0.0,0.0,1.0,119.9,205.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,36.0,FAUTEUIL TRANSFERT STAN T43,M28000300,1.0,195.0,195.0,205.73,0.0,0.0,1.0,119.9,205.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,46.0,CANNE ALU RÉGLABLE POIGNÉE T PLIANTE NOIRE EUROMEDIS C/20,251107R,5.0,8.2,41.0,45.1,0.0,0.0,5.0,5.48,207.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,892.0,DEAMBULATEUR FIXE REGLABLE DRIVE BRIGHTON C/7 100KG,SA1201105,3.0,29.5,88.5,97.35,0.0,0.0,5.0,19.9,208.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,942.0,ROLLATOR 3 ROUES AVEC PANIER PLIANT EUROMEDIS,216101M,1.0,66.0,66.0,72.6,0.0,0.0,5.0,41.92,208.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,508.0,TAPIS DE DOUCHE 53*53 CM,204018.0,1.0,11.5,11.5,13.8,0.0,0.0,2.0,6.0,302.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,1209.0,SERINGUE 3 PIECES TERUMO 3ML+AIG38 X0.8 21G,TERMDSS03S2138E,1.0,13.9,13.9,16.68,0.0,0.0,2.0,8.86,502.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,2013.0,TEST COVID ANTIGENIQUE SEJOY B/25,TESTANTIGENIQUESEJOY,1.0,29.5,29.5,35.4,0.0,0.0,2.0,8.75,701.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,1131.0,MASQUE BOUCHE A BOUCHE PORTE CLEF RIGIDE,ART0302,2.0,5.0,10.0,12.0,0.0,0.0,2.0,2.26,703.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,2051.0,PROTEGE SEAU CHAISE PERCEE 52X40 *20,DIDC60020,2.0,9.9,19.8,23.76,0.0,0.0,2.0,7.0,703.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,302.0,GANT VINYLE SS POUDRE T L 8/9  BTE/100 C/10,107117PM,10.0,2.99,29.9,31.54,0.0,0.0,1.0,1.55,704.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,300.0,GANT VINYLE SS POUDRE T M 7/8  BTE/100 C/10,107116PM,10.0,2.99,29.9,31.54,0.0,0.0,1.0,1.55,704.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,300.0,GANT VINYLE SS POUDRE T M 7/8  BTE/100 C/10,107116PM,10.0,2.99,29.9,31.54,0.0,0.0,1.0,1.55,704.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,299.0,GANT LATEX SS POUDRE T L 8/9  BTE/100 C/10,127513NF,10.0,4.9,49.0,58.8,0.0,0.0,2.0,2.77,704.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,1260.0,KIT NEBULISEUR PNEUMATIQUE BUCCAL HUDSON,41892.0,5.0,3.5,17.5,21.0,0.0,0.0,2.0,1.41,801.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,480.0,KIT TETERELLE DOUBLE 24 LARGE,K24ELD,1.0,23.8,23.8,28.56,0.0,0.0,2.0,16.75,901.0
15589.0,2024-12-02 00:00:00,PHARMACIE DE L'ESTAQUE PLAGE / DR BRIAND - 8524,441.0,FORFAIT MISE A DISPOSITION TIRE LAIT,FMD,1.0,19.5,19.5,23.4,0.0,0.0,2.0,0.0,903.0
15583.0,2024-12-02 00:00:00,PHARMACIE DE LA ROUGUIERE / DR CALISSI - 3758,2040.0,AUTO TEST COVID NASAL WIZBIOTECH B/1,51332801.0,120.0,0.8,96.0,115.2,0.0,0.0,2.0,0.6,701.0
15581.0,2024-12-02 00:00:00,PHARMACIE DE L'ARCHE / DR POURCIN-ARNAL - 5984,299.0,GANT LATEX SS POUDRE T L 8/9  BTE/100 C/10,127513NF,10.0,4.9,49.0,58.8,0.0,0.0,2.0,2.77,704.0
15580.0,2024-12-02 00:00:00,PHARMACIE DE L'ARC / DR ISRAEL - 4358,143.0,CANNE SIEGE PLIANT 3 PIEDS MAX 80KG,SC2072,1.0,18.9,18.9,20.79,0.0,0.0,5.0,11.6,207.0
15580.0,2024-12-02 00:00:00,PHARMACIE DE L'ARC / DR ISRAEL - 4358,942.0,ROLLATOR 3 ROUES AVEC PANIER PLIANT EUROMEDIS,216101M,1.0,66.0,66.0,72.6,0.0,0.0,5.0,41.92,208.0
15580.0,2024-12-02 00:00:00,PHARMACIE DE L'ARC / DR ISRAEL - 4358,441.0,FORFAIT MISE A DISPOSITION TIRE LAIT,FMD,1.0,19.5,19.5,23.4,0.0,0.0,2.0,0.0,903.0
15579.0,2024-12-02 00:00:00,PHARMACIE DE LA POSTE / DR MADJERI - 5617,34.0,FAUTEUIL ROULANT DOSSIER INCLINABLE T45 DRIVE,M12302000-45NOIBRO,1.0,295.0,295.0,311.23,0.0,0.0,1.0,169.9,203.0
